County,Precinct,CD,Clinton,Trump,Total
Redwood,Willow Lake Twp.,7,16,103,125
Renville,Bandon Twp.,7,27,45,78
Renville,Beaver Falls Twp.,7,32,67,105
Renville,Birch Cooley Twp.,7,44,88,137
Renville,Bird Island,7,185,324,546
Renville,Bird Island Twp.,7,23,86,116
Renville,Boon Lake Twp,7,41,154,211
Renville,Brookfield Twp.,7,10,79,93
Renville,Buffalo Lake,7,69,165,255
Renville,Cairo Twp.,7,21,79,103
Renville,Camp Twp.,7,20,78,104
Renville,Crooks Twp.,7,10,89,112
Renville,Danube,7,62,147,229
Renville,Emmet Twp.,7,39,67,113
Renville,Ericson Twp.,7,26,97,134
Renville,Fairfax,7,134,354,532
Renville,Flora Twp.,7,22,86,121
Renville,Franklin,7,52,121,191
Renville,Hawk Creek Twp.,7,48,74,128
Renville,Hector,7,134,306,468
Renville,Hector Twp.,7,19,86,110
Renville,Henryville Twp.,7,28,67,105
Renville,Kingman Twp.,7,26,81,111
Renville,Martinsburg Twp.,7,15,60,81
Renville,Melville Twp.,7,26,78,110
Renville,Morton,7,50,112,173
Renville,Norfolk Twp.,7,22,61,92
Renville,Olivia,7,381,713,1185
Renville,Osceola Twp.,7,11,61,78
Renville,Palmyra Twp.,7,39,67,114
Renville,Preston Lake Twp.,7,26,96,133
Renville,Redwood Falls,7,0,0,0
Renville,Renville,7,217,302,562
Renville,Sacred Heart,7,82,132,235
Renville,Sacred Heart Twp.,7,57,93,161
Renville,Troy Twp.,7,37,109,155
Renville,Wang Twp.,7,41,103,158
Renville,Wellington Twp.,7,13,82,100
Renville,Winfield Twp.,7,28,81,124
Rice (pt.),Bridgewater Twp.,2,545,511,1162
Rice (pt.),Cannon City Twp.,1,184,460,713
Rice (pt.),Dennison City,2,5,9,14
Rice (pt.),Dundas,2,354,371,787
Rice (pt.),Erin Twp.,1,143,331,497
Rice (pt.),Faribault P-1,1,757,974,1856
Rice (pt.),Faribault P-2,1,857,1047,2074
Rice (pt.),Faribault P-3,1,1190,1375,2793
Rice (pt.),Faribault P-4,1,1043,1273,2488
Rice (pt.),Forest Twp.,1,228,528,806
Rice (pt.),Lonsdale City,1,464,1373,2014
Rice (pt.),Morristown,1,117,360,504
Rice (pt.),Morristown Twp.,1,56,300,387
Rice (pt.),Nerstrand,2,41,82,146
Rice (pt.),Northfield W-1 P-1,2,935,42,1019
Rice (pt.),Northfield W-1 P-2,2,1357,618,2103
Rice (pt.),Northfield W-2 P-1,2,819,490,1408
Rice (pt.),Northfield W-2 P-2,2,791,584,1500
Rice (pt.),Northfield W-3 P-1,2,1034,407,1566
Rice (pt.),Northfield W-4 P-1,2,967,289,1348
Rice (pt.),Northfield W-4 P-2,2,899,113,1087
Rice (pt.),Northfield Twp.,2,208,283,528
Rice (pt.),Richland Twp.,2,62,145,224
Rice (pt.),Shieldsville Twp.,1,157,439,644
Rice (pt.),Walcott Twp.,1,160,374,573
Rice (pt.),Warsaw Twp.,1,178,551,787
Rice (pt.),Webster Twp. P-1,1,157,322,525
Rice (pt.),Webster Twp. P-2,2,192,404,627
Rice (pt.),Wells Twp.,1,272,615,950
Rice (pt.),Wheatland Twp.,1,154,552,748
Rice (pt.),Wheeling Twp.,2,111,207,339
Rock,Battle Plain Twp,1,14,74,93
Rock,Beaver Creek,1,30,93,144
Rock,Beaver Creek Twp,1,45,151,205
Rock,Clinton Twp,1,30,114,147
Rock,Denver Twp,1,19,55,83
Rock,Hardwick,1,27,35,78
Rock,Hills,1,60,261,338
Rock,Jasper,1,12,8,22
Rock,Kanaranzi Twp,1,24,85,111
Rock,Kenneth,1,5,19,28
Rock,Luverne W-1 Ne,1,414,578,1082
Rock,Luverne W-1 Nw,1,98,186,303
Rock,Luverne W-2 Se,1,229,378,657
Rock,Luverne W-2 Sw,1,114,181,307
Rock,Luverne Twp P1,1,20,107,135
Rock,Luverne Twp P2,1,34,94,142
Rock,Magnolia City,1,17,46,69
Rock,Magnolia Twp,1,36,82,125
Rock,Martin Twp,1,26,183,224
Rock,Mound Twp,1,35,70,115
Rock,Rose Dell Twp,1,17,74,94
Rock,Springwater Twp,1,27,93,129
Rock,Steen,1,12,58,76
Rock,Vienna Twp,1,28,66,100
Roseau,Badger,7,46,145,207
Roseau,Barnett Township,7,21,43,71
Roseau,Barto Township,7,22,55,87
Roseau,Beaver Township,7,16,30,50
Roseau,Cedarbend Township,7,15,61,83
Roseau,Clear River/Oaks Unorg,7,14,46,65
Roseau,Deer Township,7,4,43,54
Roseau,Dewey Township,7,21,49,75
Roseau,Dieter Township,7,18,68,89
Roseau,Enstrom Township,7,45,155,218
Roseau,Falun Township,7,39,104,148
Roseau,Golden Valley Township,7,28,58,92
Roseau,Greenbush,7,116,245,379
Roseau,Grimstad Township,7,17,66,87
Roseau,Hereim Township,7,39,93,135
Roseau,Huss Township,7,17,48,67
Roseau,Jadis Township,7,85,226,329
Roseau,Jadis Unorganized,7,2,6,8
Roseau,Lake Township,7,159,682,884
Roseau,Laona Township,7,58,201,280
Roseau,Lind Township,7,5,22,30
Roseau,Malung Township,7,79,153,250
Roseau,Mickinock Township,7,36,108,151
Roseau,Moose Township,7,12,52,69
Roseau,Moranville Township,7,61,385,469
Roseau,Nereson Township,7,2,15,17
Roseau,Norland/Spruce Valley Unorganized,7,8,56,65
Roseau,Juneberry/Blooming Valley Unorg,7,1,8,9
Roseau,Palmville Township,7,10,18,29
Roseau,Pohlitz Township,7,4,9,13
Roseau,Polonia Township,7,8,11,19
Roseau,Poplar Grove Township,7,19,33,53
Roseau,Reine Township,7,17,33,51
Roseau,Roosevelt,7,11,48,70
Roseau,Roseau,7,380,858,1313
Roseau,Ross Township,7,37,157,202
Roseau,Skagen Township,7,13,93,113
Roseau,Soler Township,7,14,49,66
Roseau,Spruce Township,7,67,238,322
Roseau,America/Beltrami Island Forest Unorg,7,7,17,26
Roseau,Stafford Township,7,43,97,149
Roseau,Stokes Township,7,27,87,116
Roseau,Strathcona,7,0,19,19
Roseau,Warroad,7,213,461,738
St. Louis,Alango Twp.,8,56,65,131
St. Louis,Alborn Twp.,8,131,127,283
St. Louis,Alden Twp.,8,79,33,129
St. Louis,Angora Twp.,8,57,68,139
St. Louis,Arrowhead Twp.,8,49,49,107
St. Louis,Ault Twp.,8,43,29,75
St. Louis,Unorg. Prct. 3,8,27,16,43
St. Louis,Babbitt,8,319,479,859
St. Louis,Balkan Twp.,8,216,276,523
St. Louis,Bassett Twp.,8,10,11,24
St. Louis,Beatty Twp.,8,141,166,322
St. Louis,Biwabik,8,261,216,534
St. Louis,Biwabik Twp.,8,234,289,552
St. Louis,Breitung Twp.,8,162,210,387
St. Louis,Unorg. Prct. 22,8,3,2,5
St. Louis,Brevator Twp.,8,298,281,617
St. Louis,Brookston,8,21,11,36
St. Louis,Buhl,8,214,265,525
St. Louis,Canosia Twp.,8,528,711,1349
St. Louis,Cedar Valley Twp.,8,42,60,107
St. Louis,Cherry Twp.,8,230,245,516
St. Louis,Chisholm,8,1161,963,2296
St. Louis,Clinton Twp.,8,223,276,530
St. Louis,Colvin Twp.,8,72,120,207
St. Louis,Cook,8,130,122,274
St. Louis,Cotton Twp.,8,137,148,307
St. Louis,Crane Lake Twp.,8,19,53,73
St. Louis,Culver Twp.,8,65,43,128
St. Louis,Duluth P-1,8,850,403,1362
St. Louis,Duluth P-2,8,862,361,1334
St. Louis,Duluth P-3,8,1021,507,1650
St. Louis,Duluth P-4,8,878,487,1482
St. Louis,Duluth P-5,8,900,466,1462
St. Louis,Duluth P-6,8,1378,754,2352
St. Louis,Duluth P-7,8,1080,516,1738
St. Louis,Duluth P-8,8,1103,565,1786
St. Louis,Duluth P-9,8,701,281,1096
St. Louis,Duluth P-10,8,1041,669,2008
St. Louis,Duluth P-11,8,1546,962,2773
St. Louis,Duluth P-12,8,1016,369,1535
St. Louis,Duluth P-13,8,956,365,1477
St. Louis,Duluth P-14,8,952,351,1517
St. Louis,Duluth P-15,8,1138,353,1679
St. Louis,Duluth P-16,8,1268,625,2075
St. Louis,Duluth P-17,8,837,250,1207
St. Louis,Duluth P-18,8,572,194,809
St. Louis,Duluth P-19,8,408,144,613
St. Louis,Duluth P-20,8,479,186,742
St. Louis,Duluth P-21,8,596,248,945
St. Louis,Duluth P-22,8,750,519,1389
St. Louis,Duluth P-23,8,769,564,1409
St. Louis,Duluth P-24,8,841,576,1505
St. Louis,Duluth P-25,8,780,548,1428
St. Louis,Duluth P-26,8,683,310,1118
St. Louis,Duluth P-27,8,610,306,1018
St. Louis,Duluth P-28,8,360,188,587
St. Louis,Duluth P-29,8,878,427,1460
St. Louis,Duluth P-30,8,757,403,1284
St. Louis,Duluth P-31,8,595,395,1056
St. Louis,Duluth P-32,8,992,582,1686
St. Louis,Duluth P-33,8,441,321,835
St. Louis,Duluth P-34,8,807,569,1476
St. Louis,Duluth Twp.,8,655,531,1262
St. Louis,Eagle's Nest Twp.,8,78,87,173
St. Louis,Ellsburg Twp.,8,57,65,129
St. Louis,Elmer Twp.,8,21,49,73
St. Louis,Ely,8,799,925,1884
St. Louis,Embarrass Twp.,8,114,197,344
St. Louis,Eveleth P-1,8,714,600,1418
St. Louis,Eveleth P-2,8,146,123,288
St. Louis,Fairbanks Twp.,8,24,20,45
St. Louis,Fayal Twp.,8,568,640,1289
St. Louis,Field Twp.,8,77,126,216
St. Louis,Fine Lakes Twp.,8,18,47,68
St. Louis,Floodwood P-1,8,122,94,229
St. Louis,Floodwood Twp. P-2,8,66,62,141
St. Louis,Fredenberg Twp.,8,408,505,973
St. Louis,French Twp.,8,181,196,398
St. Louis,Gilbert,8,422,458,963
St. Louis,Gnesen Twp.,8,496,543,1124
St. Louis,Grand Lake Twp.,8,674,836,1623
St. Louis,Great Scott Twp. P-1,8,110,142,268
St. Louis,Kinney/Great Scott Twp P-2,8,33,41,78
St. Louis,Greenwood Twp.,8,304,323,670
St. Louis,Halden Twp.,8,32,42,81
St. Louis,Unorg. Prct. 1,8,12,18,30
St. Louis,Hermantown P-1,8,930,776,1837
St. Louis,Hermantown P-2,8,706,614,1421
St. Louis,Hermantown P-3,8,995,876,2011
St. Louis,Hibbing W-A P-1,8,172,166,364
St. Louis,Hibbing W-A P-2,8,101,82,200
St. Louis,Hibbing W-A P-3,8,265,250,559
St. Louis,Hibbing W-A P-4,8,221,292,542
St. Louis,Hibbing W-B P-5,8,423,443,937
St. Louis,Hibbing W-B P-6,8,191,227,463
St. Louis,Hibbing W-B P-7,8,147,170,346
St. Louis,Hibbing W-C P-8,8,225,246,518
St. Louis,Hibbing W-C P-9,8,534,438,1063
St. Louis,Hibbing W-D P-10,8,627,588,1328
St. Louis,Hibbing W-E P-11,8,768,779,1671
St. Louis,Hoyt Lakes,8,522,569,1165
St. Louis,Industrial Twp.,8,201,195,418
St. Louis,Iron Junction,8,18,35,61
St. Louis,Kelsey Twp.,8,40,37,85
St. Louis,Kugler Twp.,8,49,42,103
St. Louis,Lakewood Twp.,8,646,626,1360
St. Louis,Lavell Twp.,8,75,76,178
St. Louis,Leiding Twp.,8,68,146,228
St. Louis,Leonidas,8,15,13,32
St. Louis,Linden Grove Twp.,8,24,43,73
St. Louis,McDavitt Twp.,8,109,136,265
St. Louis,McKinley,8,32,20,58
St. Louis,Meadowlands,8,27,16,47
St. Louis,Meadowlands Twp,8,83,76,182
St. Louis,Midway Twp.,8,399,398,851
St. Louis,Morcom Twp.,8,24,24,50
St. Louis,Morse Twp.,8,403,410,868
St. Louis,Mountain Iron P-1,8,402,386,835
St. Louis,Unorg. Prct. 24,8,32,11,46
St. Louis,Mountain Iron P-2,8,398,347,811
St. Louis,Ness Twp.,8,12,23,37
St. Louis,New Independence Twp,8,89,87,190
St. Louis,Normanna Twp.,8,207,208,453
St. Louis,North Star Twp.,8,74,63,142
St. Louis,Northland Twp.,8,45,64,115
St. Louis,Unorg. Prct. 2,8,118,88,222
St. Louis,Orr,8,34,93,136
St. Louis,Owens Twp.,8,41,104,149
St. Louis,Pequaywan Twp,8,56,50,114
St. Louis,Pike Twp.,8,118,114,249
St. Louis,Unorg. Prct. 18,8,28,28,57
St. Louis,Portage Twp.,8,28,76,110
St. Louis,Prairie Lake Twp,8,10,16,28
St. Louis,Proctor,8,903,655,1711
St. Louis,Rice Lake,8,1167,1090,2430
St. Louis,Sandy Twp.,8,94,115,226
St. Louis,Solway Twp.,8,547,558,1171
St. Louis,Stoney Brook Twp.,8,80,55,148
St. Louis,Sturgeon Twp.,8,43,33,82
St. Louis,Toivola Twp.,8,33,67,107
St. Louis,Tower P-1,8,112,126,254
St. Louis,Tower P-2,8,0,0,0
St. Louis,Unorg. Prct. 4,8,81,73,166
St. Louis,Unorg. Prct. 5,8,80,83,175
St. Louis,Unorg. Prct. 14,8,163,263,460
St. Louis,Unorg. Prct. 6,8,0,1,1
St. Louis,Unorg. Prct. 7,8,66,72,148
St. Louis,Unorg. Prct. 15,8,206,359,597
St. Louis,Unorg. Prct. 16,8,30,59,98
St. Louis,Unorg. Prct. 8,8,9,17,27
St. Louis,Unorg. Prct. 9,8,130,106,255
St. Louis,Unorg. Prct. 20,8,0,0,0
St. Louis,Unorg. Prct. 10,8,3,0,3
St. Louis,Unorg. Prct. 12,8,2,4,6
St. Louis,Unorg. Prct. 11,8,19,35,56
St. Louis,Unorg. Prct. 13,8,37,85,130
St. Louis,Unorg. Prct. 19,8,57,6,67
St. Louis,Unorg. Prct. 21,8,27,56,89
St. Louis,Unorg. Prct. 23,8,22,11,36
St. Louis,Camp 5 Twp.,8,2,18,21
St. Louis,Van Buren Twp.,8,60,41,106
St. Louis,Vermilion Lake Twp.,8,99,97,207
St. Louis,Virginia P-1,8,497,433,999
St. Louis,Virginia P-2,8,344,383,788
St. Louis,Virginia P-3,8,355,254,668
St. Louis,Virginia P-4,8,346,345,757
St. Louis,Virginia P-5,8,434,439,944
St. Louis,Waasa Twp.,8,57,74,147
St. Louis,White Twp. P-1,8,402,428,894
St. Louis,White Twp. P-2,8,141,259,426
St. Louis,White Twp. P-3,8,177,216,407
St. Louis,Willow Valley Twp.,8,18,38,63
St. Louis,Winton,8,29,53,90
St. Louis,Wuori Twp.,8,142,167,330
St. Louis,Unorg. Prct. 17,8,86,63,160
St. Louis,Kabetogama Twp,8,35,58,94
Scott,Belle Plaine,2,1005,2034,3326
Scott,Belle Plaine Twp.,2,126,378,536
Scott,Blakeley Twp.,2,64,203,284
Scott,Cedar Lake Twp.,2,496,1231,1819
Scott,Credit River Twp.,2,976,2124,3316
Scott,Elko New Market,2,674,1570,2389
Scott,Helena Twp.,2,267,724,1059
Scott,Jackson Twp.,2,225,315,596
Scott,Jordan P-1,2,593,1137,1905
Scott,Jordan P-2,2,297,547,946
Scott,Louisville Twp.,2,213,504,777
Scott,New Market Twp.,2,630,1438,2218
Scott,New Prague P-2,2,809,1337,2320
Scott,Prior Lake P-1,2,596,838,1534
Scott,Prior Lake P-2,2,479,685,1264
Scott,Prior Lake P-3,2,897,1241,2326
Scott,Prior Lake P-4,2,862,1389,2449
Scott,Prior Lake P-5,2,912,1259,2314
Scott,Prior Lake P-6A,2,532,780,1443
Scott,Prior Lake P-6B,2,423,645,1185
Scott,Prior Lake P-7,2,740,973,1848
Scott,St. Lawrence Twp.,2,76,228,324
Scott,Sand Creek Twp.,2,241,595,892
Scott,Savage P-1,2,798,762,1715
Scott,Savage P-2,2,933,758,1835
Scott,Savage P-3,2,946,962,2119
Scott,Savage P-4,2,1104,1067,2404
Scott,Savage P-5,2,971,1051,2197
Scott,Savage P-6,2,617,837,1572
Scott,Savage P-7,2,709,717,1544
Scott,Savage P-8,2,555,440,1053
Scott,Savage P-9,2,761,810,1748
Scott,Shakopee P-1,2,754,966,1903
Scott,Shakopee P-2,2,664,671,1475
Scott,Shakopee P-3,2,640,580,1340
Scott,Shakopee P-4,2,951,888,2025
Scott,Shakopee P-5,2,534,575,1200
Scott,Shakopee P-6,2,912,932,2010
Scott,Shakopee P-7,2,527,431,1049
Scott,Shakopee P-8,2,593,712,1436
Scott,Shakopee P-9,2,439,680,1212
Scott,Shakopee P-10,2,1018,1042,2256
Scott,Shakopee P-11,2,540,620,1257
Scott,Shakopee P-12A,2,712,711,1566
Scott,Shakopee P-12B,2,36,10,52
Scott,Shakopee P-13,2,62,92,158
Scott,Spring Lake Twp,2,593,1459,2193
Sherburne,Baldwin Twp P2,6,390,1252,1755
Sherburne,Becker City,6,548,1567,2340
Sherburne,Becker Twp,6,579,2114,2879
Sherburne,Big Lake City P-01,6,375,864,1334
Sherburne,Big Lake City P-02,6,378,749,1244
Sherburne,Big Lake City P-03,6,680,1630,2532
Sherburne,Big Lake Twp P1,6,415,901,1415
Sherburne,Blue Hill Twp,6,225,844,1133
Sherburne,Clear Lake City,6,84,165,281
Sherburne,Clear Lake Twp,6,311,673,1045
Sherburne,Elk River W1 P1A,6,521,878,1524
Sherburne,Elk River W2 P2A,6,467,1070,1647
Sherburne,Elk River W3 P3A,6,403,638,1139
Sherburne,Elk River W4 P4A,6,529,1012,1679
Sherburne,Haven Twp,6,339,802,1217
Sherburne,Livonia Twp P1,6,322,881,1271
Sherburne,Orrock Twp,6,449,1330,1942
Sherburne,Palmer Twp,6,345,1024,1467
Sherburne,Princeton City P2,6,26,16,44
Sherburne,St Cloud W2 P5,6,354,257,670
Sherburne,St Cloud W2 P6,6,367,346,764
Sherburne,St Cloud W2 P7,6,651,453,1206
Sherburne,Santiago Twp,6,182,710,956
Sherburne,Zimmerman P-1,6,293,878,1275
Sherburne,Zimmerman P-2,6,280,932,1319
Sherburne,Big Lake Twp P2,6,291,874,1265
Sherburne,Big Lake Twp P3,6,214,471,741
Sherburne,Big Lake Twp P4,6,218,711,995
Sherburne,Baldwin Twp P1,6,409,1346,1868
Sherburne,Elk River W1 P1B,6,536,1112,1770
Sherburne,Elk River W2 P2B,6,550,1132,1810
Sherburne,Elk River W3 P3B,6,639,1070,1896
Sherburne,Elk River W4 P4B,6,522,832,1456
Sherburne,Livonia Twp P2,6,390,1470,1993
Sherburne,Livonia Twp P3,6,11,49,62
Sibley,Alfsborg Twp.,7,26,121,159
Sibley,Arlington,7,305,660,1048
Sibley,Arlington Twp.,7,82,237,338
Sibley,Bismarck Twp.,7,26,106,140
Sibley,Cornish Twp.,7,33,104,152
Sibley,Dryden Twp.,7,26,133,169
Sibley,Faxon Twp.,7,97,266,392
Sibley,Gaylord,7,335,585,995
Sibley,Gibbon,7,103,231,356
Sibley,Grafton Twp.,7,18,110,137
Sibley,Green Isle,7,42,215,270
Sibley,Green Isle Twp.,7,50,210,283
Sibley,Henderson,7,172,284,498
Sibley,Henderson Twp.,7,80,244,352
Sibley,Jessenland Twp.,7,64,210,298
Sibley,Kelso Twp.,7,59,106,175
Sibley,Le Sueur,7,0,0,0
Sibley,Moltke Twp.,7,31,116,162
Sibley,New Auburn City,7,37,140,201
Sibley,New Auburn Twp.,7,38,185,236
Sibley,Severance Twp.,7,23,87,121
Sibley,Sibley Twp.,7,21,121,155
Sibley,Transit Twp.,7,17,129,153
Sibley,Washington Lake Twp.,7,53,226,298
Sibley,Winthrop City,7,216,367,639
Stearns (pt.),Albany,7,294,986,1354
Stearns (pt.),Albany Twp,7,61,467,550
Stearns (pt.),Ashley Twp,7,19,125,151
Stearns (pt.),Avon,6,201,593,840
Stearns (pt.),Avon Twp P-1,6,119,498,655
Stearns (pt.),Avon Twp P-2,6,182,416,644
Stearns (pt.),Belgrade,7,119,201,342
Stearns (pt.),Brockway Twp,6,350,1248,1667
Stearns (pt.),Brooten,7,124,175,325
Stearns (pt.),Clearwater,6,0,0,0
Stearns (pt.),Cold Spring,6,587,1306,2026
Stearns (pt.),Collegeville Twp P1,6,404,733,1218
Stearns (pt.),Collegeville Twp P2,6,439,363,921
Stearns (pt.),Crow Lake Twp,7,30,89,130
Stearns (pt.),Crow River Twp,7,39,76,119
Stearns (pt.),Eden Lake Twp,6,194,628,867
Stearns (pt.),Eden Valley,7,48,142,202
Stearns (pt.),Elrosa,7,12,83,103
Stearns (pt.),Fair Haven Twp,6,203,610,878
Stearns (pt.),Farming Twp,7,82,461,577
Stearns (pt.),Freeport,7,42,316,384
Stearns (pt.),Getty Twp,7,19,111,142
Stearns (pt.),Greenwald,7,6,89,100
Stearns (pt.),Grove Twp,7,33,177,222
Stearns (pt.),Holding Twp,6,105,551,684
Stearns (pt.),Holdingford,6,54,308,380
Stearns (pt.),Kimball,6,84,237,352
Stearns (pt.),Krain Twp,7,57,460,536
Stearns (pt.),Lake George Twp,7,10,105,119
Stearns (pt.),Lake Henry,7,3,34,39
Stearns (pt.),Lake Henry Twp,7,18,112,134
Stearns (pt.),Le Sauk Twp,6,240,616,915
Stearns (pt.),Luxemburg Twp,6,42,296,356
Stearns (pt.),Lynden Twp,6,297,772,1142
Stearns (pt.),Maine Prairie Twp,6,227,797,1088
Stearns (pt.),Meire Grove,7,8,47,57
Stearns (pt.),Melrose,7,353,1014,1450
Stearns (pt.),Melrose Twp,7,83,311,415
Stearns (pt.),Millwood Twp,7,75,509,610
Stearns (pt.),Munson Twp P-1,7,83,314,419
Stearns (pt.),Munson Twp P-2,6,146,303,469
Stearns (pt.),New Munich,7,12,95,115
Stearns (pt.),North Fork Twp,7,18,64,87
Stearns (pt.),Oak Twp,7,35,293,333
Stearns (pt.),Paynesville,7,326,798,1211
Stearns (pt.),Paynesville Twp,7,247,573,873
Stearns (pt.),Raymond Twp,7,19,88,113
Stearns (pt.),Richmond,6,185,564,786
Stearns (pt.),Rockville,6,323,1011,1405
Stearns (pt.),Roscoe,7,4,41,46
Stearns (pt.),St Anthony,7,4,37,43
Stearns (pt.),St Augusta,6,417,1479,2027
Stearns (pt.),St Cloud W1 P1,6,519,299,943
Stearns (pt.),St Cloud W1 P2,6,591,417,1145
Stearns (pt.),St Cloud W1 P3,6,389,251,739
Stearns (pt.),St Cloud W1 P4,6,345,395,849
Stearns (pt.),St Cloud W1 P5,6,294,288,668
Stearns (pt.),St Cloud W1 P6,6,413,485,967
Stearns (pt.),St Cloud W1 P7,6,719,309,1131
Stearns (pt.),St Cloud W2 P2,6,764,641,1566
Stearns (pt.),St Cloud W3 P1,6,616,807,1525
Stearns (pt.),St Cloud W3 P2,6,623,790,1527
Stearns (pt.),St Cloud W3 P3,6,713,1093,1970
Stearns (pt.),St Cloud W3 P4,6,317,411,805
Stearns (pt.),St Cloud W3 P5,6,326,468,881
Stearns (pt.),St Cloud W3 P6,6,474,539,1114
Stearns (pt.),St Cloud W3 P7,6,538,565,1193
Stearns (pt.),St Cloud W4 P1,6,416,452,932
Stearns (pt.),St Cloud W4 P2,6,184,291,522
Stearns (pt.),St Cloud W4 P3,6,219,362,663
Stearns (pt.),St Cloud W4 P4,6,734,426,1285
Stearns (pt.),St Cloud W4 P5,6,482,557,1134
Stearns (pt.),St Cloud W4 P6,6,794,1190,2185
Stearns (pt.),St Cloud W4 P7,6,829,1159,2173
Stearns (pt.),St Joseph P1,6,766,501,1368
Stearns (pt.),St Joseph P2,6,762,1097,2003
Stearns (pt.),St Joseph Twp P-1,6,228,543,834
Stearns (pt.),St Joseph Twp P-2,6,3,3,6
Stearns (pt.),St Martin,7,12,132,154
Stearns (pt.),St Martin Twp,7,28,214,259
Stearns (pt.),St Rosa,7,5,35,41
Stearns (pt.),St Stephen,6,58,387,477
Stearns (pt.),St Wendel Twp,6,371,913,1354
Stearns (pt.),Sartell P-7,6,491,1118,1748
Stearns (pt.),Sartell P-5,6,420,559,1047
Stearns (pt.),Sartell P-1,6,581,1028,1751
Stearns (pt.),Sartell P-6,6,275,472,810
Stearns (pt.),Sartell P-3,6,438,705,1234
Stearns (pt.),Sartell P-4,6,500,833,1451
Stearns (pt.),Sauk Centre,7,469,1469,2046
Stearns (pt.),Sauk Centre Twp,7,87,524,638
Stearns (pt.),Spring Hill,7,5,35,40
Stearns (pt.),Spring Hill Twp,7,17,164,194
Stearns (pt.),Waite Park P1,6,332,564,988
Stearns (pt.),Waite Park P2,6,698,764,1569
Stearns (pt.),Waite Park P3,6,175,236,434
Stearns (pt.),Waite Park P4,6,36,89,136
Stearns (pt.),Wakefield Twp,6,418,1172,1694
Stearns (pt.),Zion Twp,7,20,143,171
Steele,Aurora Twp.,1,64,223,314
Steele,Berlin Twp.,1,66,218,311
Steele,Blooming Prairie,1,383,526,965
Steele,Blooming Prairie Twp.,1,66,166,254
Steele,Clinton Falls Twp.,1,50,179,246
Steele,Deerfield Twp.,1,72,245,336
Steele,Ellendale,1,98,216,349
Steele,Havana Twp.,1,73,253,360
Steele,Lemond Twp.,1,62,205,297
Steele,Medford,1,168,437,663
Steele,Medford Twp.,1,89,200,323
Steele,Meriden Twp.,1,81,246,350
Steele,Merton Twp.,1,38,151,205
Steele,Owatonna W-1 P-1,1,482,629,1251
Steele,Owatonna W-1 P-2,1,529,866,1543
Steele,Owatonna W-2 P-1,1,377,671,1159
Steele,Owatonna W-2 P-2,1,582,1012,1716
Steele,Owatonna W-3 P-1,1,358,526,976
Steele,Owatonna W-3 P-2,1,405,560,1073
Steele,Owatonna W-4 P-1,1,518,717,1377
Steele,Owatonna W-4 P-2,1,526,802,1409
Steele,Owatonna W-5 P-1,1,449,722,1267
Steele,Owatonna W-5 P-2,1,422,710,1233
Steele,Owatonna Twp.,1,95,281,395
Steele,Somerset Twp.,1,121,278,433
Steele,Summit Twp.,1,67,159,237
Stevens,Alberta,7,12,35,58
Stevens,Baker Twp.,7,15,59,75
Stevens,Chokio,7,84,138,236
Stevens,Darnen Twp.,7,23,117,146
Stevens,Donnelly,7,43,90,146
Stevens,Donnelly Twp.,7,25,32,63
Stevens,Eldorado Twp.,7,18,39,65
Stevens,Everglade Twp.,7,16,40,61
Stevens,Framnas Twp.,7,60,136,210
Stevens,Hancock,7,88,242,362
Stevens,Hodges Twp.,7,28,131,164
Stevens,Horton Twp.,7,5,91,101
Stevens,Moore Twp.,7,8,89,106
Stevens,Morris P-1A,7,196,153,379
Stevens,Morris P-1B,7,211,244,501
Stevens,Morris P-2A,7,276,158,485
Stevens,Morris P-2B,7,347,90,505
Stevens,Morris P-3A,7,307,212,562
Stevens,Morris P-3B,7,190,233,449
Stevens,Morris Twp.,7,45,155,215
Stevens,Pepperton Twp.,7,18,43,63
Stevens,Rendsville Twp.,7,19,69,89
Stevens,Scott Township,7,23,43,74
Stevens,Stevens Twp.,7,10,28,38
Stevens,Swan Lake Twp.,7,36,104,148
Stevens,Synnes Twp.,7,13,28,48
Swift,Appleton,7,250,364,651
Swift,Appleton Twp.,7,36,77,116
Swift,Benson P-1,7,309,450,813
Swift,Benson P-2,7,280,444,767
Swift,Benson Twp.,7,64,118,190
Swift,Camp Lake Twp.,7,54,45,104
Swift,Cashel Twp.,7,19,55,77
Swift,Clontarf,7,29,44,82
Swift,Clontarf Twp.,7,18,27,47
Swift,Danvers,7,10,40,51
Swift,Degraff,7,13,48,64
Swift,Dublin Twp.,7,30,43,82
Swift,Edison Twp.,7,19,34,59
Swift,Fairfield Twp.,7,16,54,83
Swift,Hayes Twp.,7,34,60,103
Swift,Hegbert Twp.,7,24,26,53
Swift,Holloway,7,24,25,54
Swift,Kerkhoven,7,115,263,405
Swift,Kerkhoven Twp.,7,49,79,146
Swift,Kildare Twp.,7,32,49,83
Swift,Marysland Twp.,7,7,25,35
Swift,Moyer Twp.,7,19,29,51
Swift,Murdock,7,30,66,105
Swift,Pillsbury Twp.,7,36,113,157
Swift,Shible Twp.,7,19,28,53
Swift,Six Mile Grove Twp.,7,21,60,87
Swift,Swenoda Twp.,7,20,52,79
Swift,Tara Twp.,7,14,35,52
Swift,Torning Twp.,7,60,166,233
Swift,West Bank Twp.,7,35,44,84
Todd,Bartlett Twp,7,28,181,219
