County,Precinct,CD,Clinton,Trump,Total
Milwaukee (pt.),CITY OF MILWAUKEE Ward 184,4,953,361,"1,430"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 185,4,"1,328",462,"1,930"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 186,4,"1,267",554,"1,962"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 187,4,374,115,531
Milwaukee (pt.),CITY OF MILWAUKEE Ward 188,4,299,120,453
Milwaukee (pt.),CITY OF MILWAUKEE Ward 189,4,484,95,605
Milwaukee (pt.),CITY OF MILWAUKEE Ward 19,4,594,90,695
Milwaukee (pt.),CITY OF MILWAUKEE Ward 190,4,866,355,"1,343"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 191,4,633,299,995
Milwaukee (pt.),CITY OF MILWAUKEE Ward 192,4,665,253,976
Milwaukee (pt.),CITY OF MILWAUKEE Ward 193,4,564,30,615
Milwaukee (pt.),CITY OF MILWAUKEE Ward 194,4,465,51,545
Milwaukee (pt.),CITY OF MILWAUKEE Ward 195,4,419,35,468
Milwaukee (pt.),CITY OF MILWAUKEE Ward 196,4,718,61,814
Milwaukee (pt.),CITY OF MILWAUKEE Ward 197,4,290,24,321
Milwaukee (pt.),CITY OF MILWAUKEE Ward 198,4,704,65,783
Milwaukee (pt.),CITY OF MILWAUKEE Ward 199,4,534,24,572
Milwaukee (pt.),CITY OF MILWAUKEE Ward 2,4,361,30,402
Milwaukee (pt.),CITY OF MILWAUKEE Ward 20,4,798,87,902
Milwaukee (pt.),CITY OF MILWAUKEE Ward 200,4,329,26,369
Milwaukee (pt.),CITY OF MILWAUKEE Ward 201,4,330,29,367
Milwaukee (pt.),CITY OF MILWAUKEE Ward 202,4,571,114,725
Milwaukee (pt.),CITY OF MILWAUKEE Ward 203,4,678,213,945
Milwaukee (pt.),CITY OF MILWAUKEE Ward 204,4,558,184,798
Milwaukee (pt.),CITY OF MILWAUKEE Ward 205,4,504,194,741
Milwaukee (pt.),CITY OF MILWAUKEE Ward 206,4,400,159,594
Milwaukee (pt.),CITY OF MILWAUKEE Ward 207,4,377,264,705
Milwaukee (pt.),CITY OF MILWAUKEE Ward 208,4,440,285,780
Milwaukee (pt.),CITY OF MILWAUKEE Ward 209,4,354,287,706
Milwaukee (pt.),CITY OF MILWAUKEE Ward 21,4,762,45,820
Milwaukee (pt.),CITY OF MILWAUKEE Ward 210,4,337,361,760
Milwaukee (pt.),CITY OF MILWAUKEE Ward 211,4,348,271,670
Milwaukee (pt.),CITY OF MILWAUKEE Ward 212,4,415,330,804
Milwaukee (pt.),CITY OF MILWAUKEE Ward 213,4,502,306,862
Milwaukee (pt.),CITY OF MILWAUKEE Ward 214,4,297,87,403
Milwaukee (pt.),CITY OF MILWAUKEE Ward 215,4,271,48,334
Milwaukee (pt.),CITY OF MILWAUKEE Ward 216,4,232,57,300
Milwaukee (pt.),CITY OF MILWAUKEE Ward 217,4,486,116,626
Milwaukee (pt.),CITY OF MILWAUKEE Ward 218,4,561,127,717
Milwaukee (pt.),CITY OF MILWAUKEE Ward 219,4,399,92,502
Milwaukee (pt.),CITY OF MILWAUKEE Ward 22,4,700,74,793
Milwaukee (pt.),CITY OF MILWAUKEE Ward 220,4,420,88,541
Milwaukee (pt.),CITY OF MILWAUKEE Ward 221,4,717,154,912
Milwaukee (pt.),CITY OF MILWAUKEE Ward 222,4,502,79,592
Milwaukee (pt.),CITY OF MILWAUKEE Ward 223,4,505,108,637
Milwaukee (pt.),CITY OF MILWAUKEE Ward 224,4,415,80,509
Milwaukee (pt.),CITY OF MILWAUKEE Ward 225,4,403,74,486
Milwaukee (pt.),CITY OF MILWAUKEE Ward 226,4,226,33,266
Milwaukee (pt.),CITY OF MILWAUKEE Ward 227,4,666,79,772
Milwaukee (pt.),CITY OF MILWAUKEE Ward 228,4,358,30,397
Milwaukee (pt.),CITY OF MILWAUKEE Ward 229,4,322,39,370
Milwaukee (pt.),CITY OF MILWAUKEE Ward 23,4,287,37,331
Milwaukee (pt.),CITY OF MILWAUKEE Ward 230,4,567,64,648
Milwaukee (pt.),CITY OF MILWAUKEE Ward 231,4,295,45,346
Milwaukee (pt.),CITY OF MILWAUKEE Ward 232,4,201,20,228
Milwaukee (pt.),CITY OF MILWAUKEE Ward 233,4,195,21,221
Milwaukee (pt.),CITY OF MILWAUKEE Ward 234,4,318,62,398
Milwaukee (pt.),CITY OF MILWAUKEE Ward 235,4,942,288,"1,322"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 236,4,383,56,460
Milwaukee (pt.),CITY OF MILWAUKEE Ward 237,4,504,48,566
Milwaukee (pt.),CITY OF MILWAUKEE Ward 238,4,430,64,508
Milwaukee (pt.),CITY OF MILWAUKEE Ward 239,4,354,61,424
Milwaukee (pt.),CITY OF MILWAUKEE Ward 24,4,390,16,415
Milwaukee (pt.),CITY OF MILWAUKEE Ward 240,4,434,53,504
Milwaukee (pt.),CITY OF MILWAUKEE Ward 241,4,646,168,892
Milwaukee (pt.),CITY OF MILWAUKEE Ward 242,4,606,147,807
Milwaukee (pt.),CITY OF MILWAUKEE Ward 243,4,717,242,"1,017"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 244,4,593,162,796
Milwaukee (pt.),CITY OF MILWAUKEE Ward 245,4,515,146,706
Milwaukee (pt.),CITY OF MILWAUKEE Ward 246,4,914,218,"1,199"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 247,4,423,141,596
Milwaukee (pt.),CITY OF MILWAUKEE Ward 248,4,934,187,"1,215"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 249,4,301,74,399
Milwaukee (pt.),CITY OF MILWAUKEE Ward 25,4,656,75,741
Milwaukee (pt.),CITY OF MILWAUKEE Ward 250,4,270,52,346
Milwaukee (pt.),CITY OF MILWAUKEE Ward 251,4,170,36,213
Milwaukee (pt.),CITY OF MILWAUKEE Ward 252,4,350,90,464
Milwaukee (pt.),CITY OF MILWAUKEE Ward 253,4,174,54,233
Milwaukee (pt.),CITY OF MILWAUKEE Ward 254,4,166,32,200
Milwaukee (pt.),CITY OF MILWAUKEE Ward 255,4,227,46,276
Milwaukee (pt.),CITY OF MILWAUKEE Ward 256,4,267,35,313
Milwaukee (pt.),CITY OF MILWAUKEE Ward 257,4,558,96,675
Milwaukee (pt.),CITY OF MILWAUKEE Ward 258,4,531,152,714
Milwaukee (pt.),CITY OF MILWAUKEE Ward 259,4,349,92,471
Milwaukee (pt.),CITY OF MILWAUKEE Ward 26,4,602,54,666
Milwaukee (pt.),CITY OF MILWAUKEE Ward 260,4,241,96,362
Milwaukee (pt.),CITY OF MILWAUKEE Ward 261,4,280,187,490
Milwaukee (pt.),CITY OF MILWAUKEE Ward 262,4,561,398,"1,010"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 263,4,334,174,536
Milwaukee (pt.),CITY OF MILWAUKEE Ward 264,4,634,438,"1,126"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 265,4,325,236,593
Milwaukee (pt.),CITY OF MILWAUKEE Ward 266,4,278,337,657
Milwaukee (pt.),CITY OF MILWAUKEE Ward 267,4,318,245,591
Milwaukee (pt.),CITY OF MILWAUKEE Ward 268,4,658,563,"1,295"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 269,4,415,346,814
Milwaukee (pt.),CITY OF MILWAUKEE Ward 27,4,577,64,652
Milwaukee (pt.),CITY OF MILWAUKEE Ward 270,4,365,360,765
Milwaukee (pt.),CITY OF MILWAUKEE Ward 271,4,679,599,"1,350"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 272,4,456,487,992
Milwaukee (pt.),CITY OF MILWAUKEE Ward 273,4,265,277,575
Milwaukee (pt.),CITY OF MILWAUKEE Ward 274,4,255,275,555
Milwaukee (pt.),CITY OF MILWAUKEE Ward 275,4,638,510,"1,213"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 276,4,583,591,"1,237"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 277,4,621,521,"1,193"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 278,4,356,328,725
Milwaukee (pt.),CITY OF MILWAUKEE Ward 279,4,477,447,977
Milwaukee (pt.),CITY OF MILWAUKEE Ward 28,4,191,24,221
Milwaukee (pt.),CITY OF MILWAUKEE Ward 280,4,"1,003",472,"1,526"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 281,4,456,239,732
Milwaukee (pt.),CITY OF MILWAUKEE Ward 282,4,265,75,355
Milwaukee (pt.),CITY OF MILWAUKEE Ward 283,4,428,210,673
Milwaukee (pt.),CITY OF MILWAUKEE Ward 284,4,518,158,698
Milwaukee (pt.),CITY OF MILWAUKEE Ward 285,4,117,42,168
Milwaukee (pt.),CITY OF MILWAUKEE Ward 286,4,310,133,464
Milwaukee (pt.),CITY OF MILWAUKEE Ward 287,4,286,141,455
Milwaukee (pt.),CITY OF MILWAUKEE Ward 288,4,642,361,"1,055"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 289,4,406,178,610
Milwaukee (pt.),CITY OF MILWAUKEE Ward 29,4,323,35,364
Milwaukee (pt.),CITY OF MILWAUKEE Ward 290,4,369,115,510
Milwaukee (pt.),CITY OF MILWAUKEE Ward 291,4,377,130,536
Milwaukee (pt.),CITY OF MILWAUKEE Ward 292,4,375,179,597
Milwaukee (pt.),CITY OF MILWAUKEE Ward 293,4,437,258,736
Milwaukee (pt.),CITY OF MILWAUKEE Ward 294,4,341,205,579
Milwaukee (pt.),CITY OF MILWAUKEE Ward 295,4,444,195,684
Milwaukee (pt.),CITY OF MILWAUKEE Ward 296,4,551,284,892
Milwaukee (pt.),CITY OF MILWAUKEE Ward 297,4,590,187,820
Milwaukee (pt.),CITY OF MILWAUKEE Ward 298,4,475,161,686
Milwaukee (pt.),CITY OF MILWAUKEE Ward 299,4,529,236,829
Milwaukee (pt.),CITY OF MILWAUKEE Ward 3,4,761,178,960
Milwaukee (pt.),CITY OF MILWAUKEE Ward 30,4,620,81,720
Milwaukee (pt.),CITY OF MILWAUKEE Ward 300,4,842,250,"1,146"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 301,4,627,360,"1,043"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 302,4,353,306,698
Milwaukee (pt.),CITY OF MILWAUKEE Ward 303,4,613,425,"1,104"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 304,4,475,327,843
Milwaukee (pt.),CITY OF MILWAUKEE Ward 305,4,459,336,844
Milwaukee (pt.),CITY OF MILWAUKEE Ward 306,4,485,210,730
Milwaukee (pt.),CITY OF MILWAUKEE Ward 307,4,462,289,785
Milwaukee (pt.),CITY OF MILWAUKEE Ward 308,4,480,176,672
Milwaukee (pt.),CITY OF MILWAUKEE Ward 309,4,571,432,"1,062"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 31,4,565,61,638
Milwaukee (pt.),CITY OF MILWAUKEE Ward 310,4,221,100,333
Milwaukee (pt.),CITY OF MILWAUKEE Ward 311,4,352,238,619
Milwaukee (pt.),CITY OF MILWAUKEE Ward 312,4,415,375,832
Milwaukee (pt.),CITY OF MILWAUKEE Ward 313,4,903,747,"1,716"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 314,4,308,323,648
Milwaukee (pt.),CITY OF MILWAUKEE Ward 315,4,593,519,"1,165"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 316,4,321,342,699
Milwaukee (pt.),CITY OF MILWAUKEE Ward 317,4,457,315,811
Milwaukee (pt.),CITY OF MILWAUKEE Ward 32,4,"1,209",238,"1,470"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 320,4,35,6,42
Milwaukee (pt.),CITY OF MILWAUKEE Ward 321,4,199,18,220
Milwaukee (pt.),CITY OF MILWAUKEE Ward 322,4,115,19,137
Milwaukee (pt.),CITY OF MILWAUKEE Ward 323,4,193,42,239
Milwaukee (pt.),CITY OF MILWAUKEE Ward 324,4,79,16,98
Milwaukee (pt.),CITY OF MILWAUKEE Ward 325,4,272,67,357
Milwaukee (pt.),CITY OF MILWAUKEE Ward 326,4,0,5,5
Milwaukee (pt.),CITY OF MILWAUKEE Ward 327,4,0,0,0
Milwaukee (pt.),CITY OF MILWAUKEE Ward 33,4,"1,214",688,"1,970"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 34,4,795,254,"1,086"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 35,4,581,242,848
Milwaukee (pt.),CITY OF MILWAUKEE Ward 36,4,674,83,779
Milwaukee (pt.),CITY OF MILWAUKEE Ward 37,4,643,73,734
Milwaukee (pt.),CITY OF MILWAUKEE Ward 38,4,527,44,586
Milwaukee (pt.),CITY OF MILWAUKEE Ward 39,4,570,91,680
Milwaukee (pt.),CITY OF MILWAUKEE Ward 4,4,"1,325",204,"1,563"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 40,4,590,44,655
Milwaukee (pt.),CITY OF MILWAUKEE Ward 41,4,573,49,638
Milwaukee (pt.),CITY OF MILWAUKEE Ward 42,4,780,62,860
Milwaukee (pt.),CITY OF MILWAUKEE Ward 43,4,473,13,490
Milwaukee (pt.),CITY OF MILWAUKEE Ward 44,4,801,73,891
Milwaukee (pt.),CITY OF MILWAUKEE Ward 45,4,826,61,897
Milwaukee (pt.),CITY OF MILWAUKEE Ward 46,4,443,21,473
Milwaukee (pt.),CITY OF MILWAUKEE Ward 47,4,844,41,898
Milwaukee (pt.),CITY OF MILWAUKEE Ward 48,4,387,35,432
Milwaukee (pt.),CITY OF MILWAUKEE Ward 49,4,574,38,618
Milwaukee (pt.),CITY OF MILWAUKEE Ward 5,4,633,110,757
Milwaukee (pt.),CITY OF MILWAUKEE Ward 50,4,532,32,576
Milwaukee (pt.),CITY OF MILWAUKEE Ward 51,4,540,17,566
Milwaukee (pt.),CITY OF MILWAUKEE Ward 52,4,740,40,793
Milwaukee (pt.),CITY OF MILWAUKEE Ward 53,4,335,16,355
Milwaukee (pt.),CITY OF MILWAUKEE Ward 54,4,437,12,458
Milwaukee (pt.),CITY OF MILWAUKEE Ward 55,4,829,166,"1,023"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 56,4,616,12,636
Milwaukee (pt.),CITY OF MILWAUKEE Ward 57,4,838,15,863
Milwaukee (pt.),CITY OF MILWAUKEE Ward 58,4,604,26,632
Milwaukee (pt.),CITY OF MILWAUKEE Ward 59,4,"1,191",28,"1,235"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 6,4,"1,294",361,"1,705"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 60,4,853,13,877
Milwaukee (pt.),CITY OF MILWAUKEE Ward 61,4,732,19,763
Milwaukee (pt.),CITY OF MILWAUKEE Ward 62,4,566,15,587
Milwaukee (pt.),CITY OF MILWAUKEE Ward 63,4,548,8,563
Milwaukee (pt.),CITY OF MILWAUKEE Ward 64,4,"1,223",31,"1,269"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 65,4,963,41,"1,018"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 66,4,656,10,672
Milwaukee (pt.),CITY OF MILWAUKEE Ward 67,4,516,18,542
Milwaukee (pt.),CITY OF MILWAUKEE Ward 68,4,994,77,"1,084"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 69,4,771,46,826
Milwaukee (pt.),CITY OF MILWAUKEE Ward 7,4,403,167,595
Milwaukee (pt.),CITY OF MILWAUKEE Ward 70,4,"1,073",59,"1,166"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 71,4,594,32,633
Milwaukee (pt.),CITY OF MILWAUKEE Ward 72,4,809,61,890
Milwaukee (pt.),CITY OF MILWAUKEE Ward 73,4,881,89,987
Milwaukee (pt.),CITY OF MILWAUKEE Ward 74,4,557,63,633
Milwaukee (pt.),CITY OF MILWAUKEE Ward 75,4,482,133,635
Milwaukee (pt.),CITY OF MILWAUKEE Ward 76,4,575,56,642
Milwaukee (pt.),CITY OF MILWAUKEE Ward 77,4,518,84,613
Milwaukee (pt.),CITY OF MILWAUKEE Ward 78,4,839,144,"1,011"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 79,4,861,147,"1,041"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 8,4,"1,052",311,"1,400"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 80,4,"1,006",372,"1,436"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 81,4,296,197,521
Milwaukee (pt.),CITY OF MILWAUKEE Ward 82,4,389,304,749
Milwaukee (pt.),CITY OF MILWAUKEE Ward 83,4,494,363,919
Milwaukee (pt.),CITY OF MILWAUKEE Ward 84,4,391,224,652
Milwaukee (pt.),CITY OF MILWAUKEE Ward 85,4,574,300,928
Milwaukee (pt.),CITY OF MILWAUKEE Ward 86,4,527,318,903
Milwaukee (pt.),CITY OF MILWAUKEE Ward 87,4,363,171,570
Milwaukee (pt.),CITY OF MILWAUKEE Ward 88,4,442,187,667
Milwaukee (pt.),CITY OF MILWAUKEE Ward 89,4,604,253,906
Milwaukee (pt.),CITY OF MILWAUKEE Ward 9,4,578,97,688
Milwaukee (pt.),CITY OF MILWAUKEE Ward 90,4,654,215,909
Milwaukee (pt.),CITY OF MILWAUKEE Ward 91,4,"1,114",112,"1,253"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 92,4,933,238,"1,219"
Milwaukee (pt.),CITY OF MILWAUKEE Ward 93,4,399,168,596
Milwaukee (pt.),CITY OF MILWAUKEE Ward 94,4,412,23,436
Milwaukee (pt.),CITY OF MILWAUKEE Ward 95,4,522,31,558
Milwaukee (pt.),CITY OF MILWAUKEE Ward 96,4,823,104,950
Milwaukee (pt.),CITY OF MILWAUKEE Ward 97,4,661,168,850
Milwaukee (pt.),CITY OF MILWAUKEE Ward 98,4,561,24,594
Milwaukee (pt.),CITY OF MILWAUKEE Ward 99,4,990,78,"1,083"
Milwaukee (pt.),CITY OF OAK CREEK Wards 1-3,1,"1,241","1,515","2,882"
Milwaukee (pt.),CITY OF OAK CREEK Wards 10-12,1,"1,301","1,722","3,185"
Milwaukee (pt.),CITY OF OAK CREEK Wards 13-15,1,"1,227","1,813","3,195"
Milwaukee (pt.),CITY OF OAK CREEK Wards 16-19,1,"1,237","1,212","2,585"
Milwaukee (pt.),CITY OF OAK CREEK Wards 4-6,1,"1,355","1,270","2,766"
Milwaukee (pt.),CITY OF OAK CREEK Wards 7-9,1,"1,278","1,507","2,917"
Milwaukee (pt.),CITY OF SOUTH MILWAUKEE Ward 1-4,4,"1,240","1,124","2,507"
Milwaukee (pt.),CITY OF SOUTH MILWAUKEE Ward 13-16,4,"1,212","1,183","2,527"
Milwaukee (pt.),CITY OF SOUTH MILWAUKEE Ward 5-8,4,"1,067","1,041","2,257"
Milwaukee (pt.),CITY OF SOUTH MILWAUKEE Ward 9-12,4,"1,299","1,409","2,863"
Milwaukee (pt.),CITY OF ST. FRANCIS Ward 1-4,4,803,639,"1,548"
Milwaukee (pt.),CITY OF ST. FRANCIS Ward 5-8,4,849,693,"1,633"
Milwaukee (pt.),CITY OF ST. FRANCIS Ward 9-12,4,"1,024",670,"1,804"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 1,5,788,343,"1,189"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 10,5,718,344,"1,132"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 11,5,802,359,"1,229"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 12,5,748,543,"1,373"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 13,5,422,209,678
Milwaukee (pt.),CITY OF WAUWATOSA Ward 14,5,806,354,"1,251"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 15,5,921,318,"1,343"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 16,5,824,479,"1,397"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 17,5,614,501,"1,180"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 18,5,612,390,"1,064"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 19,5,608,426,"1,095"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 2,5,792,323,"1,172"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 20,5,740,635,"1,449"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 21,5,519,468,"1,047"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 22,5,644,427,"1,145"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 23,5,526,522,"1,129"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 24,5,587,383,"1,034"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 3,5,780,391,"1,274"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 4,5,987,602,"1,698"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 5,5,572,317,938
Milwaukee (pt.),CITY OF WAUWATOSA Ward 6,5,517,261,848
Milwaukee (pt.),CITY OF WAUWATOSA Ward 7,5,801,505,"1,379"
Milwaukee (pt.),CITY OF WAUWATOSA Ward 8,5,337,298,666
Milwaukee (pt.),CITY OF WAUWATOSA Ward 9,5,649,639,"1,373"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 1,5,461,333,861
Milwaukee (pt.),CITY OF WEST ALLIS Ward 10,5,534,467,"1,086"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 11,5,599,645,"1,328"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 12,5,476,643,"1,196"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 13,5,709,805,"1,615"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 14,5,458,409,931
Milwaukee (pt.),CITY OF WEST ALLIS Ward 15,5,421,434,931
Milwaukee (pt.),CITY OF WEST ALLIS Ward 16,5,403,475,938
Milwaukee (pt.),CITY OF WEST ALLIS Ward 17,5,604,629,"1,318"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 18,5,678,745,"1,521"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 19,5,659,717,"1,445"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 2,5,666,381,"1,136"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 20,5,474,438,960
Milwaukee (pt.),CITY OF WEST ALLIS Ward 21,5,593,547,"1,218"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 22,5,490,414,965
Milwaukee (pt.),CITY OF WEST ALLIS Ward 23,5,581,775,"1,432"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 24,5,495,333,877
Milwaukee (pt.),CITY OF WEST ALLIS Ward 25,5,543,659,"1,268"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 3,5,464,284,793
Milwaukee (pt.),CITY OF WEST ALLIS Ward 4,5,629,509,"1,216"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 5,5,547,384,989
Milwaukee (pt.),CITY OF WEST ALLIS Ward 6,5,445,407,903
Milwaukee (pt.),CITY OF WEST ALLIS Ward 7,5,581,462,"1,116"
Milwaukee (pt.),CITY OF WEST ALLIS Ward 8,5,513,374,962
Milwaukee (pt.),CITY OF WEST ALLIS Ward 9,5,645,539,"1,270"
Milwaukee (pt.),VILLAGE OF BAYSIDE Ward 5,4,432,195,651
Milwaukee (pt.),"VILLAGE OF BAYSIDE Wards 1,3",4,612,317,964
Milwaukee (pt.),"VILLAGE OF BAYSIDE Wards 1S,3S",6,38,20,60
Milwaukee (pt.),"VILLAGE OF BAYSIDE Wards 2,4",4,767,334,"1,142"
Milwaukee (pt.),VILLAGE OF BROWN DEER Wards 1-2,4,"1,615",580,"2,303"
Milwaukee (pt.),VILLAGE OF BROWN DEER Wards 3-4,4,"1,330",775,"2,246"
Milwaukee (pt.),VILLAGE OF BROWN DEER Wards 5-6,4,"1,463",683,"2,225"
Milwaukee (pt.),VILLAGE OF FOX POINT Wards 1-4,4,"1,217",688,"1,979"
Milwaukee (pt.),VILLAGE OF FOX POINT Wards 5-9,4,"1,573",737,"2,411"
Milwaukee (pt.),VILLAGE OF GREENDALE Ward 1-2,1,610,922,"1,582"
Milwaukee (pt.),VILLAGE OF GREENDALE Ward 3-4,1,867,794,"1,774"
Milwaukee (pt.),VILLAGE OF GREENDALE Ward 5-6,1,758,801,"1,644"
Milwaukee (pt.),VILLAGE OF GREENDALE Ward 7-8,1,756,737,"1,568"
Milwaukee (pt.),VILLAGE OF GREENDALE Ward 9-10,1,824,882,"1,771"
Milwaukee (pt.),VILLAGE OF HALES CORNERS Wards 1-3,1,580,865,"1,515"
Milwaukee (pt.),VILLAGE OF HALES CORNERS Wards 4-6,1,568,838,"1,487"
Milwaukee (pt.),VILLAGE OF HALES CORNERS Wards 7-9,1,574,686,"1,325"
Milwaukee (pt.),VILLAGE OF RIVER HILLS Wards 1-3,6,585,494,"1,118"
Milwaukee (pt.),VILLAGE OF SHOREWOOD Ward 1-4,4,"2,446",536,"3,144"
Milwaukee (pt.),VILLAGE OF SHOREWOOD Ward 5-8,4,"2,040",431,"2,596"
Milwaukee (pt.),VILLAGE OF SHOREWOOD Ward 9-12,4,"2,041",440,"2,596"
Milwaukee (pt.),"VILLAGE OF WEST MILWAUKEE Ward 1-2,5",4,508,199,743
Milwaukee (pt.),"VILLAGE OF WEST MILWAUKEE Ward 3-4,6",4,517,279,835
Milwaukee (pt.),VILLAGE OF WHITEFISH BAY Ward 12,4,603,260,896
Milwaukee (pt.),VILLAGE OF WHITEFISH BAY Ward 7,4,500,218,763
Milwaukee (pt.),VILLAGE OF WHITEFISH BAY Wards 1-2,4,803,486,"1,376"
Milwaukee (pt.),VILLAGE OF WHITEFISH BAY Wards 3-4,4,805,430,"1,314"
Milwaukee (pt.),VILLAGE OF WHITEFISH BAY Wards 5-6,4,890,474,"1,413"
Milwaukee (pt.),"VILLAGE OF WHITEFISH BAY Wards 8,10",4,"1,079",472,"1,621"
Milwaukee (pt.),"VILLAGE OF WHITEFISH BAY Wards 9,11",4,964,324,"1,368"
Monroe (pt.),CITY OF SPARTA Ward 19,3,0,0,0
Monroe (pt.),CITY OF SPARTA Wards 1-6,3,568,687,"1,329"
Monroe (pt.),"CITY OF SPARTA Wards 13-18,20",3,460,496,"1,016"
Monroe (pt.),CITY OF SPARTA Wards 7-12,3,618,701,"1,403"
Monroe (pt.),CITY OF TOMAH Ward 5B,7,0,0,0
Monroe (pt.),CITY OF TOMAH Wards 1-6,3,468,627,"1,172"
Monroe (pt.),"CITY OF TOMAH Wards 12-16,18",3,506,691,"1,281"
Monroe (pt.),"CITY OF TOMAH Wards 17,19-20",3,1,0,1
Monroe (pt.),CITY OF TOMAH Wards 7-11,3,519,761,"1,385"
Monroe (pt.),TOWN OF ADRIAN Ward 1,3,118,280,413
Monroe (pt.),TOWN OF ANGELO Wards 1-3,3,202,388,612
Monroe (pt.),TOWN OF BYRON Ward 1,7,184,373,587
Monroe (pt.),TOWN OF CLIFTON Ward 1,3,79,136,222
Monroe (pt.),TOWN OF GLENDALE Ward 1,3,89,197,302
Monroe (pt.),TOWN OF GRANT Ward 1,3,49,181,241
Monroe (pt.),TOWN OF GREENFIELD Wards 1-2,3,122,251,386
Monroe (pt.),TOWN OF JEFFERSON Ward 1,3,105,171,283
Monroe (pt.),TOWN OF LA GRANGE Wards 1A-3A,7,317,571,951
Monroe (pt.),TOWN OF LA GRANGE Wards 1B-3B,3,19,56,75
Monroe (pt.),TOWN OF LAFAYETTE Wards 1-2,3,51,113,178
Monroe (pt.),TOWN OF LEON Wards 1-2,3,176,384,588
Monroe (pt.),TOWN OF LINCOLN Ward 1,7,94,319,433
Monroe (pt.),TOWN OF LITTLE FALLS Wards 1-2,3,214,436,694
Monroe (pt.),TOWN OF NEW LYME Ward 1,3,28,65,97
Monroe (pt.),TOWN OF OAKDALE Ward 1,3,101,259,374
