County,ShortName,CD,Clinton,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Kendall (pt.),Kendall,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McHenry (pt.),McHenry,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McLean (pt.),McLean,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Peoria (pt.),Peoria,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Sangamon (pt.),Sangamon,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Stark (pt.),Stark,EV,0,0,0,,,,,,,,,,,,,,,,,,,,,
Tazewell (pt.),Tazewell,EV,0,1,1,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Winnebago (pt.),Winnebago,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
