County,ShortName,CD,Clinton,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Washington (pt.),Washington,1,45,180,228,3,,,,,,,,,,,,,,,,,,,,
Washington (pt.),Washington,2,"1,375","3,833","5,402",194,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,
Boyd (pt.),Boyd,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Boyd (pt.),Boyd,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Harrison (pt.),Harrison,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Harrison (pt.),Harrison,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,3,26,11,46,9,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,4,1,1,2,0,,,,,,,,,,,,,,,,,,,,
Jessamine (pt.),Jessamine,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Jessamine (pt.),Jessamine,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Spencer (pt.),Spencer,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Spencer (pt.),Spencer,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Washington (pt.),Washington,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Washington (pt.),Washington,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Total E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,,
Boyd (pt.),Boyd,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Harrison (pt.),Harrison,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,EV,27,12,48,9,,,,,,,,,,,,,,,,,,,,
Jessamine (pt.),Jessamine,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Spencer (pt.),Spencer,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Washington (pt.),Washington,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
