County,ShortName,CD,Clinton,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Shelby,Shelby,6,606,2524,3252,,,,,,,,,,,,,,,,,,,,,
St. Clair,StClair,4,936,3501,4630,,,,,,,,,,,,,,,,,,,,,
St. Francois,StFrancois,8,6250,17468,24715,,,,,,,,,,,,,,,,,,,,,
St. Louis City,StLouisCity,1,104235,20832,130884,,,,,,,,,,,,,,,,,,,,,
Ste. Genevieve,SteGenevieve,8,2542,5496,8464,,,,,,,,,,,,,,,,,,,,,
Stoddard,Stoddard,8,1876,11079,13283,,,,,,,,,,,,,,,,,,,,,
Stone,Stone,7,2887,13158,16549,,,,,,,,,,,,,,,,,,,,,
Sullivan,Sullivan,6,526,1884,2484,,,,,,,,,,,,,,,,,,,,,
Taney,Taney,7,4373,18276,23445,,,,,,,,,,,,,,,,,,,,,
Texas,Texas,8,1728,8875,10935,,,,,,,,,,,,,,,,,,,,,
Vernon,Vernon,4,1707,6533,8585,,,,,,,,,,,,,,,,,,,,,
Warren,Warren,3,3915,11111,15768,,,,,,,,,,,,,,,,,,,,,
Washington,Washington,8,1926,7048,9280,,,,,,,,,,,,,,,,,,,,,
Wayne,Wayne,8,948,4658,5761,,,,,,,,,,,,,,,,,,,,,
Worth,Worth,6,195,808,1046,,,,,,,,,,,,,,,,,,,,,
Wright,Wright,8,1170,6707,8094,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split Counties,,,,,,,,,,,,,,,,,,,,,,,,,
Audrain (pt.),Audrain,4,"1,839","5,128","7,363",396,,,,,,,,,,,,,,,,,,,,
Audrain (pt.),Audrain,6,485,"1,432","1,987",70,,,,,,,,,,,,,,,,,,,,
Camden (pt.),Camden,3,"2,342","8,489","11,298",467,,,,,,,,,,,,,,,,,,,,
Camden (pt.),Camden,4,"1,480","5,858","7,563",225,,,,,,,,,,,,,,,,,,,,
Clay (pt.),Clay,5,"14,378","18,209","34,877","2,291",,,,,,,,,,,,,,,,,,,,
Clay (pt.),Clay,6,"30,743","39,053","74,239","4,442",,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,5,"50,265","61,271","118,597","7,061",,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,6,"14,057","23,140","39,516","2,319",,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,2,"5,789","11,349","18,156","1,018",,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,3,"14,738","33,508","50,958","2,712",,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,8,"6,793","17,898","25,908","1,217",,,,,,,,,,,,,,,,,,,,
St. Charles (pt.),StCharles,2,"23,099","40,741","67,476","3,636",,,,,,,,,,,,,,,,,,,,
St. Charles (pt.),StCharles,3,"37,576","68,843","112,494","6,075",,,,,,,,,,,,,,,,,,,,
St. Louis (pt.),StLouis,1,"141,868","39,303","188,717","7,546",,,,,,,,,,,,,,,,,,,,
St. Louis (pt.),StLouis,2,"144,828","163,125","324,497","16,544",,,,,,,,,,,,,,,,,,,,
Webster (pt.),Webster,4,"2,121","8,982","11,577",473,,,,,,,,,,,,,,,,,,,,
Webster (pt.),Webster,7,702,"2,856","3,718",161,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,
Audrain (pt.),Audrain,4,195,329,548,25,,,,,,,,,,,,,,,,,,,,
Audrain (pt.),Audrain,6,51,92,148,4,,,,,,,,,,,,,,,,,,,,
Camden (pt.),Camden,3,580,"1,537","2,165",49,,,,,,,,,,,,,,,,,,,,
Camden (pt.),Camden,4,366,"1,060","1,450",23,,,,,,,,,,,,,,,,,,,,
Clay (pt.),Clay,5,58,68,134,8,,,,,,,,,,,,,,,,,,,,
Clay (pt.),Clay,6,125,146,286,15,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,5,"5,404","5,187","11,004",413,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,6,"1,511","1,959","3,606",136,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,2,900,"1,136","2,140",104,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,3,"2,292","3,354","5,922",277,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,8,"1,056","1,791","2,972",124,,,,,,,,,,,,,,,,,,,,
St. Charles (pt.),StCharles,2,"3,027","4,486","7,794",281,,,,,,,,,,,,,,,,,,,,
St. Charles (pt.),StCharles,3,"4,924","7,580","12,973",469,,,,,,,,,,,,,,,,,,,,
St. Louis (pt.),StLouis,1,4,1,5,0,,,,,,,,,,,,,,,,,,,,
St. Louis (pt.),StLouis,2,4,5,9,0,,,,,,,,,,,,,,,,,,,,
Webster (pt.),Webster,4,266,760,"1,068",42,,,,,,,,,,,,,,,,,,,,
Webster (pt.),Webster,7,88,242,344,14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Total E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,,
Audrain (pt.),Audrain,EV,246,421,696,29,,,,,,,,,,,,,,,,,,,,
Camden (pt.),Camden,EV,946,"2,597","3,615",72,,,,,,,,,,,,,,,,,,,,
Clay (pt.),Clay,EV,183,214,420,23,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,EV,"6,915","7,146","14,610",549,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,EV,"4,248","6,281","11,034",505,,,,,,,,,,,,,,,,,,,,
St. Charles (pt.),StCharles,EV,"7,951","12,066","20,767",750,,,,,,,,,,,,,,,,,,,,
St. Louis (pt.),StLouis,EV,8,6,14,0,,,,,,,,,,,,,,,,,,,,
Webster (pt.),Webster,EV,354,"1,002","1,412",56,,,,,,,,,,,,,,,,,,,,
